Barrio,latitude,longitude,small_sounding_engine_presence,medium_sounding_engine_presence,large_sounding_engine_presence,engine_of_uncertain_size_presence,engine_presence,fecha,codigo_postal
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10199
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10272
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10110
Manhattan,40.73118,-73.99443000000001,1,0,0,0,1,2017-03-26,10010
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10029
Manhattan,40.73118,-73.99443000000001,0,0,1,0,1,2017-03-26,10034
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10259
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10044
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10041
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10007
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10271
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10154
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10170
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10260
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10003
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10285
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10111
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10055
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10002
Manhattan,40.73118,-73.99443000000001,1,0,0,0,1,2017-03-26,10119
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-26,10065
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-03-26,10110
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-26,10075
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-26,10269
Manhattan,40.73033,-73.9987,0,1,0,0,1,2017-03-26,10128
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-03-26,10273
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-03-26,10025
Manhattan,40.7275,-73.99286,0,0,0,0,0,2017-03-26,10013
Manhattan,40.7275,-73.99286,0,0,1,0,1,2017-03-26,10275
Manhattan,40.7275,-73.99286,0,0,0,0,0,2017-03-26,10271
Manhattan,40.7275,-73.99286,0,0,0,0,0,2017-03-26,10167
Manhattan,40.7275,-73.99286,0,0,0,0,0,2017-03-26,10280
Manhattan,40.7275,-73.99286,0,1,0,0,1,2017-03-26,10285
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-26,10258
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-26,10032
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-26,10014
Manhattan,40.77991,-73.96006,0,0,0,0,0,2017-03-26,10260
Manhattan,40.77991,-73.96006,0,1,0,0,1,2017-03-26,10005
Manhattan,40.77991,-73.96006,0,0,1,0,1,2017-03-26,10212
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-26,10025
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-26,10011
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-26,10261
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-26,10174
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-26,10171
Manhattan,40.73055,-73.99949000000001,0,0,0,1,1,2017-03-26,10268
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-26,10278
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-26,10007
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-26,10153
Manhattan,40.73033,-73.9987,0,1,0,0,1,2017-03-26,10032
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-26,10006
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-26,10021
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-26,10030
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-26,10081
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-26,10272
Manhattan,40.73055,-73.99949000000001,0,0,0,1,1,2017-03-27,10169
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-03-27,10172
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-03-27,10276
Manhattan,40.73642,-73.99150999999999,0,1,0,0,1,2017-03-27,10277
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-27,10260
Manhattan,40.73055,-73.99949000000001,1,0,0,0,1,2017-03-27,10271
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10028
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10009
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10110
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10257
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10003
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10041
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10011
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10023
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10167
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10269
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10270
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10259
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10060
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10002
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10260
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10285
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-27,10041
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-27,10211
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10271
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10002
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-27,10022
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10023
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10271
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10045
Manhattan,40.72978,-73.99791,0,0,1,0,1,2017-03-27,10031
Manhattan,40.72978,-73.99791,0,1,0,0,1,2017-03-27,10103
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-27,10035
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-03-27,10006
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-03-27,10002
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-03-27,10038
Manhattan,40.72951,-73.99388,0,0,1,0,1,2017-03-27,10275
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2017-03-27,11234
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-03-27,10012
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-03-27,10010
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2017-03-27,11243
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2017-03-27,11216
Manhattan,40.72951,-73.99388,0,0,1,0,1,2017-03-27,10111
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-03-27,10019
Manhattan,40.72951,-73.99388,0,1,0,0,1,2017-03-27,10276
Manhattan,40.77632,-73.96372,0,0,0,0,0,2017-03-27,10030
Manhattan,40.77632,-73.96372,0,0,0,0,0,2017-03-27,10167
Manhattan,40.77632,-73.96372,0,0,0,0,0,2017-03-27,10004
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-03-27,10065
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-03-27,10211
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-03-27,10170
Manhattan,40.72898,-73.99629,0,1,0,0,1,2017-03-27,10040
Manhattan,40.72951,-73.99425,0,0,0,1,1,2017-03-27,10212
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-03-27,10282
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-03-27,10055
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-03-27,10170
Manhattan,40.72951,-73.99425,0,1,0,0,1,2017-03-27,10103
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-27,10285
Manhattan,40.77632,-73.96372,0,0,0,0,0,2017-03-27,10128
Manhattan,40.77632,-73.96372,0,0,0,0,0,2017-03-27,10278
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-27,10153
Manhattan,40.73033,-73.9987,0,1,0,0,1,2017-03-27,10041
Manhattan,40.77632,-73.96372,0,0,0,0,0,2017-03-27,10213
Manhattan,40.72947,-73.99589,0,0,0,0,0,2017-03-27,10005
Manhattan,40.72947,-73.99589,0,0,0,0,0,2017-03-27,10007
Manhattan,40.72947,-73.99589,0,0,0,0,0,2017-03-27,10172
Manhattan,40.77632,-73.96372,0,1,0,0,1,2017-03-27,10006
Manhattan,40.77632,-73.96372,0,0,0,0,0,2017-03-27,10162
Manhattan,40.77632,-73.96372,0,0,0,0,0,2017-03-27,10022
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-27,10032
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-27,10007
Manhattan,40.73055,-73.99949000000001,0,0,1,0,1,2017-03-27,10277
Manhattan,40.73345,-73.99501,0,1,0,0,1,2017-03-27,10006
Manhattan,40.73345,-73.99501,0,0,1,0,1,2017-03-27,10177
Manhattan,40.72978,-73.99476999999999,0,0,0,0,0,2017-03-27,10173
Manhattan,40.72978,-73.99476999999999,0,0,0,0,0,2017-03-27,10162
Manhattan,40.72978,-73.99476999999999,0,0,0,0,0,2017-03-27,10171
Manhattan,40.73345,-73.99501,0,1,0,0,1,2017-03-27,10034
Manhattan,40.77991,-73.96006,1,0,0,0,1,2017-03-27,10213
Manhattan,40.77991,-73.96006,0,0,0,0,0,2017-03-27,10038
Manhattan,40.77991,-73.96006,0,0,0,0,0,2017-03-27,10257
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-03-27,10012
Manhattan,40.72996,-73.99449,0,0,0,1,1,2017-03-27,10271
Manhattan,40.73142,-73.99629,0,0,1,0,1,2017-03-27,10075
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-03-27,10081
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-03-27,10028
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-03-27,10259
Manhattan,40.73142,-73.99629,0,0,1,0,1,2017-03-28,10128
Manhattan,40.73033,-73.9987,0,0,1,0,1,2017-03-28,10040
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-03-28,10032
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-03-28,10171
Manhattan,40.73033,-73.9987,0,1,0,0,1,2017-03-28,10041
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-28,10041
Manhattan,40.73642,-73.99150999999999,0,0,1,0,1,2017-03-28,10036
Manhattan,40.73642,-73.99150999999999,0,1,0,0,1,2017-03-28,10274
Manhattan,40.73642,-73.99150999999999,0,1,0,0,1,2017-03-28,10027
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-03-28,10040
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-03-28,10032
Manhattan,40.72951,-73.99425,0,0,0,0,0,2017-03-28,10011
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-03-28,10270
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-03-28,10270
Manhattan,40.73642,-73.99150999999999,0,0,1,0,1,2017-03-28,10040
Manhattan,40.77632,-73.96372,0,0,1,0,1,2017-03-28,10110
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10212
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10034
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10152
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10004
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10119
Manhattan,40.72978,-73.99791,1,0,0,0,1,2017-03-28,10167
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10038
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10169
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10025
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10256
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10019
Manhattan,40.77632,-73.96372,0,0,1,0,1,2017-03-28,10087
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10060
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10065
Manhattan,40.77632,-73.96372,0,0,1,0,1,2017-03-28,10152
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10028
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10173
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10170
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10112
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10029
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10274
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10024
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10038
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10171
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10275
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10165
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10260
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10110
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10281
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10172
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10080
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10037
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10261
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10014
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10261
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10075
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10281
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10172
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10012
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10273
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10167
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10005
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10029
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10010
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10001
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10080
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10029
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10020
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10002
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10257
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10162
Manhattan,40.72978,-73.99791,0,0,1,0,1,2017-03-28,10213
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10044
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-03-28,10040
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-03-28,10055
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-03-28,10152
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-03-28,10035
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-03-28,10011
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-03-28,10001
Manhattan,40.77991,-73.96006,0,0,1,0,1,2017-03-28,10272
Manhattan,40.77991,-73.96006,0,0,0,0,0,2017-03-28,10020
Manhattan,40.77991,-73.96006,0,0,0,0,0,2017-03-28,10065
Manhattan,40.72978,-73.99476999999999,0,0,0,0,0,2017-03-28,10270
Manhattan,40.72978,-73.99476999999999,0,1,0,0,1,2017-03-28,10040
Manhattan,40.72978,-73.99476999999999,0,0,0,0,0,2017-03-28,10151
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-03-28,10151
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-03-28,10030
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-03-28,10272
Manhattan,40.72981,-73.99586,0,0,0,0,0,2017-03-28,10060
Manhattan,40.72981,-73.99586,0,0,0,0,0,2017-03-28,10279
Manhattan,40.72981,-73.99586,0,0,0,0,0,2017-03-28,10274
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-28,10177
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-28,10004
Manhattan,40.72105,-73.99728,0,1,0,0,1,2017-03-28,10075
Manhattan,40.72105,-73.99728,0,1,0,0,1,2017-03-28,10268
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-03-28,10039
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-28,10001
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-28,10282
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10016
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-28,10270
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-28,10011
Manhattan,40.72978,-73.99791,0,1,0,0,1,2017-03-28,10271
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-28,10003
Manhattan,40.73118,-73.99443000000001,0,1,0,0,1,2017-03-28,10075
Manhattan,40.73118,-73.99443000000001,0,1,0,0,1,2017-03-28,10173
Manhattan,40.73118,-73.99443000000001,0,0,0,0,0,2017-03-28,10151
Manhattan,40.73206,-73.99763,0,0,0,0,0,2017-03-28,10278
Manhattan,40.73206,-73.99763,0,0,0,0,0,2017-03-28,10285
Manhattan,40.73206,-73.99763,0,0,0,0,0,2017-03-28,10110
Manhattan,40.72978,-73.99791,0,1,0,0,1,2017-03-29,10271
Manhattan,40.72978,-73.99791,0,0,0,1,1,2017-03-29,10060
Manhattan,40.72978,-73.99791,0,0,1,0,1,2017-03-29,10055
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10005
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10035
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10260
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10258
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10009
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10001
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10276
Manhattan,40.72978,-73.99791,0,0,0,1,1,2017-03-29,10272
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-03-29,10004
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10025
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10007
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10026
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10037
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10153
Manhattan,40.73033,-73.9956,1,0,0,0,1,2017-03-29,10025
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10153
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-03-29,10020
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10027
Manhattan,40.72978,-73.99791,0,0,0,1,1,2017-03-29,10031
Manhattan,40.72978,-73.99791,0,0,1,0,1,2017-03-29,10279
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10169
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10277
Manhattan,40.72978,-73.99791,1,0,0,0,1,2017-03-29,10256
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10055
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-03-29,10167
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-29,10170
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10259
Manhattan,40.73345,-73.99501,0,1,0,0,1,2017-03-29,10172
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10024
Manhattan,40.73033,-73.9956,0,0,1,0,1,2017-03-29,10034
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-03-29,10278
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10013
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-29,10038
Manhattan,40.73345,-73.99501,0,1,0,0,1,2017-03-29,10154
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-03-29,10285
Manhattan,40.73055,-73.99949000000001,0,0,0,0,0,2017-03-29,10036
Manhattan,40.73345,-73.99501,0,0,1,0,1,2017-03-29,10154
Manhattan,40.73345,-73.99501,1,0,0,0,1,2017-03-29,10273
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-03-29,10112
Manhattan,40.72947,-73.99589,0,0,0,0,0,2017-03-29,10174
Manhattan,40.72947,-73.99589,0,0,0,0,0,2017-03-29,10037
Manhattan,40.72947,-73.99589,0,0,0,0,0,2017-03-29,10153
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-03-29,10028
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-03-29,10280
Manhattan,40.72898,-73.99629,0,0,0,1,1,2017-03-29,10011
Manhattan,40.73345,-73.99501,0,0,1,0,1,2017-03-29,10151
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-03-29,10033
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-03-29,10044
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2017-03-29,11226
Manhattan,40.72898,-73.99629,0,1,0,0,1,2017-03-29,10112
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2017-03-29,11256
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-03-29,10017
Manhattan,40.72898,-73.99629,0,0,0,0,0,2017-03-29,10035
Brooklyn,40.69398,-73.98697,0,0,0,0,0,2017-03-29,11213
Manhattan,40.77991,-73.96006,0,0,0,0,0,2017-03-29,10016
Manhattan,40.7275,-73.99286,0,1,0,0,1,2017-03-29,10256
Manhattan,40.7275,-73.99286,0,1,1,0,1,2017-03-29,10039
Manhattan,40.7275,-73.99286,0,0,1,0,1,2017-03-29,10075
Manhattan,40.77991,-73.96006,0,1,0,0,1,2017-03-29,10041
Manhattan,40.77991,-73.96006,0,0,1,0,1,2017-03-29,10010
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-03-29,11237
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-03-29,11210
Brooklyn,40.6942,-73.98661,0,0,0,0,0,2017-03-29,11245
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10172
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10272
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-29,10012
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-29,10038
Manhattan,40.73033,-73.9987,0,0,1,0,1,2017-03-29,10013
Manhattan,40.73033,-73.9987,0,0,1,0,1,2017-03-29,10269
Manhattan,40.73033,-73.9987,0,0,1,0,1,2017-03-29,10172
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-29,10259
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-29,10081
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-03-29,10081
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-03-29,10162
Manhattan,40.73345,-73.99501,0,0,0,0,0,2017-03-29,10005
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-03-29,10017
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-03-29,10212
Manhattan,40.73033,-73.9956,0,0,0,0,0,2017-03-29,10026
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-03-30,10055
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-03-30,10257
Manhattan,40.72105,-73.99728,0,0,0,0,0,2017-03-30,10041
Manhattan,40.72996,-73.99449,0,0,1,0,1,2017-03-30,10273
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-03-30,10177
Manhattan,40.72996,-73.99449,0,0,1,0,1,2017-03-30,10172
Manhattan,40.73142,-73.99629,0,1,0,0,1,2017-03-30,10065
Manhattan,40.73142,-73.99629,0,1,0,0,1,2017-03-30,10265
Manhattan,40.73142,-73.99629,0,0,0,0,0,2017-03-30,10004
Manhattan,40.72996,-73.99449,0,0,0,0,0,2017-03-30,10271
Manhattan,40.72996,-73.99449,0,0,1,0,1,2017-03-30,10212
Manhattan,40.72996,-73.99449,0,0,1,0,1,2017-03-30,10027
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-30,10017
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-30,10055
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-30,10017
Manhattan,40.73033,-73.9956,0,1,0,0,1,2017-03-30,10081
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-30,10006
Manhattan,40.73033,-73.9956,0,0,0,1,1,2017-03-30,10087
Manhattan,40.72978,-73.99791,0,0,0,1,1,2017-03-30,10038
Manhattan,40.72978,-73.99791,0,0,1,0,1,2017-03-30,10024
Manhattan,40.73033,-73.9956,0,1,0,0,1,2017-03-30,10167
Manhattan,40.72951,-73.99388,0,0,0,0,0,2017-03-30,10170
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-30,10045
Manhattan,40.72951,-73.99388,0,0,1,0,1,2017-03-30,10003
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-30,10020
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-30,10033
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-30,10167
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-30,10025
Manhattan,40.72978,-73.99791,0,0,0,0,0,2017-03-30,10040
Manhattan,40.72951,-73.99388,0,1,0,0,1,2017-03-30,10003
Manhattan,40.77632,-73.96372,0,1,0,0,1,2017-03-30,10169
Manhattan,40.77632,-73.96372,0,1,1,0,1,2017-03-30,10044
Manhattan,40.77632,-73.96372,0,0,0,0,0,2017-03-30,10112
Manhattan,40.73642,-73.99150999999999,0,0,1,0,1,2017-03-30,10270
Manhattan,40.73642,-73.99150999999999,0,0,0,0,0,2017-03-30,10162
Manhattan,40.72996,-73.99449,0,1,0,0,1,2017-03-30,10282
Manhattan,40.72996,-73.99449,0,0,0,1,1,2017-03-30,10055
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-30,10174
Manhattan,40.73033,-73.9987,0,0,0,1,1,2017-03-30,10029
Manhattan,40.73642,-73.99150999999999,0,1,0,0,1,2017-03-30,10272
Manhattan,40.72996,-73.99449,0,1,0,0,1,2017-03-30,10030
Manhattan,40.73033,-73.9987,0,0,0,0,0,2017-03-30,10265
Manhattan,40.73501,-73.99479000000001,0,0,0,0,0,2017-03-30,10013
