indicator_id,name,measure,geo_type_name,geo_join_id,data_value,geo_place_name,measure_info,time_period,message,start_date,unique_id
375,Nitrogen dioxide (NO2),Mean,CD,313,9.5,Coney Island (CD13),ppb,Summer 2016,,2016-06-01T00:00:00.000,412767
375,Nitrogen dioxide (NO2),Mean,CD,313,21.0,Coney Island (CD13),ppb,Winter 2020-21,,2020-12-01T00:00:00.000,741232
375,Nitrogen dioxide (NO2),Mean,CD,315,14.6,Sheepshead Bay (CD15),ppb,Summer 2011,,2011-06-01T00:00:00.000,166780
375,Nitrogen dioxide (NO2),Mean,CD,315,14.4,Sheepshead Bay (CD15),ppb,Summer 2010,,2010-06-01T00:00:00.000,166721
375,Nitrogen dioxide (NO2),Mean,CD,313,12.9,Coney Island (CD13),ppb,Summer 2011,,2011-06-01T00:00:00.000,166778
375,Nitrogen dioxide (NO2),Mean,CD,313,12.7,Coney Island (CD13),ppb,Summer 2010,,2010-06-01T00:00:00.000,166719
645,Annual vehicle miles traveled (trucks),Million miles,CD,413,1.3,Queens Village (CD13),per square mile,2010,,2010-01-01T00:00:00.000,817333
644,Annual vehicle miles traveled (cars),Million miles,CD,315,52.1,Sheepshead Bay (CD15),per square mile,2010,,2010-01-01T00:00:00.000,817087
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,102,2.8,Northeast Bronx,Âµg/m3,2005,,2005-01-01T00:00:00.000,130686
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,202,3.7,Downtown - Heights - Slope,Âµg/m3,2005,,2005-01-01T00:00:00.000,130693
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,306,4.9,Chelsea - Clinton,Âµg/m3,2005,,2005-01-01T00:00:00.000,130708
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,302,2.1,Central Harlem - Morningside Heights,Âµg/m3,2011,,2011-01-01T00:00:00.000,315609
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,302,1.0,Central Harlem - Morningside Heights,Âµg/m3,2014,,2014-01-01T00:00:00.000,799792
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,102,0.9,Northeast Bronx,Âµg/m3,2014,,2014-01-01T00:00:00.000,799774
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,202,1.0,Downtown - Heights - Slope,Âµg/m3,2014,,2014-01-01T00:00:00.000,799781
365,Fine particles (PM 2.5),Mean,UHF42,302,10.6,Central Harlem - Morningside Heights,mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,178460
365,Fine particles (PM 2.5),Mean,CD,105,16.1,Midtown (CD5),mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,168634
365,Fine particles (PM 2.5),Mean,CD,105,15.5,Midtown (CD5),mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,170227
365,Fine particles (PM 2.5),Mean,CD,405,7.7,Ridgewood and Maspeth (CD5),mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669947
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,302,3.9,Central Harlem - Morningside Heights,Âµg/m3,2005,,2005-01-01T00:00:00.000,130704
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,305,2.1,East New York and Starrett City (CD5),Âµg/m3,2011,,2011-01-01T00:00:00.000,227537
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,105,3.0,Midtown (CD5),Âµg/m3,2011,,2011-01-01T00:00:00.000,227513
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,316,2.0,Brownsville (CD16),Âµg/m3,2011,,2011-01-01T00:00:00.000,227548
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,205,2.3,Fordham and University Heights (CD5),Âµg/m3,2011,,2011-01-01T00:00:00.000,227525
365,Fine particles (PM 2.5),Mean,UHF42,406,9.7,Fresh Meadows,mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,178516
365,Fine particles (PM 2.5),Mean,UHF42,406,6.8,Fresh Meadows,mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649764
646,Outdoor Air Toxics - Benzene,Annual average concentration,CD,305,1.3,East New York and Starrett City (CD5),Âµg/m3,2011,,2011-01-01T00:00:00.000,227596
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,406,1.3,Fresh Meadows,Âµg/m3,2011,,2011-01-01T00:00:00.000,315623
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,306,3.1,Chelsea - Clinton,Âµg/m3,2011,,2011-01-01T00:00:00.000,315613
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,306,1.1,Chelsea - Clinton,Âµg/m3,2014,,2014-01-01T00:00:00.000,799796
375,Nitrogen dioxide (NO2),Mean,UHF42,102,20.0,Northeast Bronx,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,176636
375,Nitrogen dioxide (NO2),Mean,UHF42,202,28.2,Downtown - Heights - Slope,ppb,Winter 2012-13,,2012-12-01T00:00:00.000,175425
386,Ozone (O3),Mean,CD,105,23.1,Midtown (CD5),ppb,Summer 2019,,2019-06-01T00:00:00.000,651003
386,Ozone (O3),Mean,CD,405,32.1,Ridgewood and Maspeth (CD5),ppb,Summer 2015,,2015-06-01T00:00:00.000,338295
386,Ozone (O3),Mean,CD,405,30.9,Ridgewood and Maspeth (CD5),ppb,Summer 2019,,2019-06-01T00:00:00.000,651045
375,Nitrogen dioxide (NO2),Mean,CD,405,26.1,Ridgewood and Maspeth (CD5),ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667796
375,Nitrogen dioxide (NO2),Mean,CD,405,13.7,Ridgewood and Maspeth (CD5),ppb,Summer 2019,,2019-06-01T00:00:00.000,643688
365,Fine particles (PM 2.5),Mean,UHF34,407,9.7,Southwest Queens,mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,173248
365,Fine particles (PM 2.5),Mean,UHF34,407,9.2,Southwest Queens,mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,174166
365,Fine particles (PM 2.5),Mean,UHF34,403,6.9,Flushing - Clearview,mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823392
365,Fine particles (PM 2.5),Mean,UHF34,305307,13.0,Upper East Side-Gramercy,mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,173728
365,Fine particles (PM 2.5),Mean,UHF34,305307,13.1,Upper East Side-Gramercy,mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,173762
365,Fine particles (PM 2.5),Mean,UHF34,305307,12.1,Upper East Side-Gramercy,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,174272
365,Fine particles (PM 2.5),Mean,UHF34,305307,11.8,Upper East Side-Gramercy,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334161
365,Fine particles (PM 2.5),Mean,UHF34,204,7.5,East New York,mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547516
365,Fine particles (PM 2.5),Mean,UHF34,103,9.1,Fordham - Bronx Pk,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,174247
365,Fine particles (PM 2.5),Mean,UHF34,103,13.9,Fordham - Bronx Pk,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,173159
365,Fine particles (PM 2.5),Mean,UHF34,103,10.6,Fordham - Bronx Pk,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,173601
365,Fine particles (PM 2.5),Mean,UHF34,306308,11.7,Chelsea-Village,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334164
365,Fine particles (PM 2.5),Mean,UHF34,306308,9.6,Chelsea-Village,mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547579
365,Fine particles (PM 2.5),Mean,UHF34,304,10.6,Upper West Side,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334134
365,Fine particles (PM 2.5),Mean,UHF34,305307,9.5,Upper East Side-Gramercy,mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547576
365,Fine particles (PM 2.5),Mean,UHF34,305307,7.6,Upper East Side-Gramercy,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742371
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,106,1.6,High Bridge - Morrisania,Âµg/m3,2011,,2011-01-01T00:00:00.000,315595
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,210,1.7,Coney Island - Sheepshead Bay,Âµg/m3,2011,,2011-01-01T00:00:00.000,315606
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,410,0.6,Rockaways,Âµg/m3,2014,,2014-01-01T00:00:00.000,799810
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,209,1.6,Bensonhurst - Bay Ridge,Âµg/m3,2011,,2011-01-01T00:00:00.000,315605
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,209,1.0,Bensonhurst - Bay Ridge,Âµg/m3,2014,,2014-01-01T00:00:00.000,799788
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,409,2.4,Southeast Queens,Âµg/m3,2005,,2005-01-01T00:00:00.000,130769
646,Outdoor Air Toxics - Benzene,Annual average concentration,CD,401,1.6,Long Island City and Astoria (CD1),Âµg/m3,2011,,2011-01-01T00:00:00.000,227610
646,Outdoor Air Toxics - Benzene,Annual average concentration,CD,302,1.8,Fort Greene and Brooklyn Heights (CD2),Âµg/m3,2011,,2011-01-01T00:00:00.000,227593
375,Nitrogen dioxide (NO2),Mean,CD,201,17.5,Mott Haven and Melrose (CD1),ppb,Summer 2014,,2014-06-01T00:00:00.000,213412
375,Nitrogen dioxide (NO2),Mean,CD,201,25.0,Mott Haven and Melrose (CD1),ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643587
375,Nitrogen dioxide (NO2),Mean,Borough,3,15.4,Manhattan,ppb,Summer 2022,,2022-06-01T00:00:00.000,825805
375,Nitrogen dioxide (NO2),Mean,UHF42,309,13.9,Union Square - Lower East Side,ppb,Summer 2022,,2022-06-01T00:00:00.000,825718
375,Nitrogen dioxide (NO2),Mean,UHF34,403,21.5,Flushing - Clearview,ppb,Annual Average 2010,,2009-12-01T00:00:00.000,172634
375,Nitrogen dioxide (NO2),Mean,UHF34,403,14.5,Flushing - Clearview,ppb,Summer 2015,,2015-06-01T00:00:00.000,336680
375,Nitrogen dioxide (NO2),Mean,UHF34,403,13.6,Flushing - Clearview,ppb,Summer 2019,,2019-06-01T00:00:00.000,643508
375,Nitrogen dioxide (NO2),Mean,UHF34,204,10.8,East New York,ppb,Summer 2021,,2021-06-01T00:00:00.000,741041
375,Nitrogen dioxide (NO2),Mean,UHF34,303,20.7,East Harlem,ppb,Summer 2013,,2013-06-01T00:00:00.000,172222
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,209,53.6,Bensonhurst - Bay Ridge,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131570
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,106,47.6,High Bridge - Morrisania,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518749
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,410,50.2,Rockaways,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628426
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,209,40.5,Bensonhurst - Bay Ridge,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628404
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,206,42.1,Borough Park,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518756
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,309,45.1,Union Square - Lower East Side,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628415
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,409,34.4,Southeast Queens,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131591
639,Deaths due to PM2.5,Estimated annual rate (age 30+),Borough,3,50.0,Manhattan,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131600
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,410,69.8,Rockaways,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131592
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,206,50.3,Borough Park,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131567
375,Nitrogen dioxide (NO2),Mean,UHF34,303,22.2,East Harlem,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412606
375,Nitrogen dioxide (NO2),Mean,UHF34,403,18.2,Flushing - Clearview,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412618
375,Nitrogen dioxide (NO2),Mean,UHF34,403,15.6,Flushing - Clearview,ppb,Summer 2013,,2013-06-01T00:00:00.000,172226
375,Nitrogen dioxide (NO2),Mean,UHF34,403,16.5,Flushing - Clearview,ppb,Summer 2012,,2012-06-01T00:00:00.000,172192
375,Nitrogen dioxide (NO2),Mean,UHF34,203,19.0,Bedford Stuyvesant - Crown Heights,ppb,Summer 2012,,2012-06-01T00:00:00.000,172177
375,Nitrogen dioxide (NO2),Mean,UHF34,203,20.2,Bedford Stuyvesant - Crown Heights,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412573
375,Nitrogen dioxide (NO2),Mean,UHF34,204,21.3,East New York,ppb,Winter 2021-22,,2021-12-01T00:00:00.000,825956
375,Nitrogen dioxide (NO2),Mean,UHF34,403,11.7,Flushing - Clearview,ppb,Summer 2021,,2021-06-01T00:00:00.000,741083
375,Nitrogen dioxide (NO2),Mean,UHF34,403,20.9,Flushing - Clearview,ppb,Winter 2021-22,,2021-12-01T00:00:00.000,825892
375,Nitrogen dioxide (NO2),Mean,UHF34,103,16.0,Fordham - Bronx Pk,ppb,Summer 2013,,2013-06-01T00:00:00.000,172207
375,Nitrogen dioxide (NO2),Mean,UHF34,103,17.1,Fordham - Bronx Pk,ppb,Summer 2012,,2012-06-01T00:00:00.000,172173
375,Nitrogen dioxide (NO2),Mean,UHF34,306308,27.6,Chelsea-Village,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412639
375,Nitrogen dioxide (NO2),Mean,UHF34,306308,26.6,Chelsea-Village,ppb,Annual Average 2018,,2018-01-01T00:00:00.000,602912
375,Nitrogen dioxide (NO2),Mean,UHF34,104,18.7,Pelham - Throgs Neck,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549896
386,Ozone (O3),Mean,UHF42,209,31.3,Bensonhurst - Bay Ridge,ppb,Summer 2014,,2014-06-01T00:00:00.000,222496
386,Ozone (O3),Mean,UHF42,310,26.0,Lower Manhattan,ppb,Summer 2014,,2014-06-01T00:00:00.000,222568
386,Ozone (O3),Mean,CD,401,31.1,Long Island City and Astoria (CD1),ppb,Summer 2014,,2014-06-01T00:00:00.000,216535
386,Ozone (O3),Mean,CD,301,30.5,Greenpoint and Williamsburg (CD1),ppb,Summer 2014,,2014-06-01T00:00:00.000,216427
386,Ozone (O3),Mean,CD,101,26.1,Financial District (CD1),ppb,Summer 2014,,2014-06-01T00:00:00.000,216283
386,Ozone (O3),Mean,CD,201,30.5,Mott Haven and Melrose (CD1),ppb,Summer 2014,,2014-06-01T00:00:00.000,216355
386,Ozone (O3),Mean,CD,502,31.6,South Beach and Willowbrook (CD2),ppb,Summer 2014,,2014-06-01T00:00:00.000,216625
386,Ozone (O3),Mean,CD,402,31.0,Woodside and Sunnyside (CD2),ppb,Summer 2014,,2014-06-01T00:00:00.000,216541
386,Ozone (O3),Mean,CD,502,28.3,South Beach and Willowbrook (CD2),ppb,Summer 2020,,2020-06-01T00:00:00.000,671090
645,Annual vehicle miles traveled (trucks),Million miles,UHF42,502,2.2,Stapleton - St. George,per square mile,2019,,2019-01-01T00:00:00.000,817218
645,Annual vehicle miles traveled (trucks),Million miles,UHF42,502,1.5,Stapleton - St. George,per square mile,2010,,2010-01-01T00:00:00.000,817217
644,Annual vehicle miles traveled (cars),Million miles,UHF42,402,94.7,West Queens,per square mile,2019,,2019-01-01T00:00:00.000,816984
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,402,27.1,West Queens,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628418
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,402,26.3,West Queens,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518773
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,402,2.2,West Queens,Âµg/m3,2005,,2005-01-01T00:00:00.000,130714
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,502,1.3,Stapleton - St. George,Âµg/m3,2005,,2005-01-01T00:00:00.000,130724
365,Fine particles (PM 2.5),Mean,UHF42,402,8.2,West Queens,mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669750
365,Fine particles (PM 2.5),Mean,UHF42,502,8.7,Stapleton - St. George,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,334070
365,Fine particles (PM 2.5),Mean,UHF42,502,7.4,Stapleton - St. George,mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649781
365,Fine particles (PM 2.5),Mean,UHF42,502,7.2,Stapleton - St. George,mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669720
365,Fine particles (PM 2.5),Mean,UHF42,402,9.9,West Queens,mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,178470
365,Fine particles (PM 2.5),Mean,UHF42,402,10.0,West Queens,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,334040
365,Fine particles (PM 2.5),Mean,UHF42,402,8.6,West Queens,mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649751
365,Fine particles (PM 2.5),Mean,CD,311,9.2,Bensonhurst (CD11),mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,170257
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,211,2.1,Morris Park and Bronxdale (CD11),Âµg/m3,2011,,2011-01-01T00:00:00.000,227531
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,409,1.9,Kew Gardens and Woodhaven (CD9),Âµg/m3,2011,,2011-01-01T00:00:00.000,227559
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,109,2.5,Morningside Heights and Hamilton Heights (CD9),Âµg/m3,2011,,2011-01-01T00:00:00.000,227517
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,411,1.9,Bayside and Little Neck (CD11),Âµg/m3,2011,,2011-01-01T00:00:00.000,227561
365,Fine particles (PM 2.5),Mean,UHF42,502,5.9,Stapleton - St. George,mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823463
365,Fine particles (PM 2.5),Mean,UHF42,502,8.2,Stapleton - St. George,mcg/m3,Annual Average 2012,,2011-12-01T00:00:00.000,178564
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,209,2.1,Parkchester and Soundview (CD9),Âµg/m3,2011,,2011-01-01T00:00:00.000,227529
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,111,2.6,East Harlem (CD11),Âµg/m3,2011,,2011-01-01T00:00:00.000,227519
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,309,2.1,South Crown Heights and Lefferts Gardens (CD9),Âµg/m3,2011,,2011-01-01T00:00:00.000,227541
386,Ozone (O3),Mean,UHF42,502,29.1,Stapleton - St. George,ppb,Summer 2019,,2019-06-01T00:00:00.000,650961
386,Ozone (O3),Mean,UHF42,402,30.0,West Queens,ppb,Summer 2019,,2019-06-01T00:00:00.000,650951
386,Ozone (O3),Mean,CD,309,31.2,South Crown Heights and Lefferts Gardens (CD9),ppb,Summer 2015,,2015-06-01T00:00:00.000,338281
386,Ozone (O3),Mean,CD,211,30.3,Morris Park and Bronxdale (CD11),ppb,Summer 2019,,2019-06-01T00:00:00.000,651021
386,Ozone (O3),Mean,CD,311,31.6,Bensonhurst (CD11),ppb,Summer 2019,,2019-06-01T00:00:00.000,651033
365,Fine particles (PM 2.5),Mean,UHF34,410,7.4,Rockaways,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334158
365,Fine particles (PM 2.5),Mean,UHF34,210,11.6,Coney Island - Sheepshead Bay,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,173170
365,Fine particles (PM 2.5),Mean,UHF34,210,8.1,Coney Island - Sheepshead Bay,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334119
365,Fine particles (PM 2.5),Mean,UHF34,410,10.3,Rockaways,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,173183
365,Fine particles (PM 2.5),Mean,UHF34,210,8.1,Coney Island - Sheepshead Bay,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,174258
365,Fine particles (PM 2.5),Mean,UHF34,210,10.4,Coney Island - Sheepshead Bay,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,173612
365,Fine particles (PM 2.5),Mean,UHF34,210,6.3,Coney Island - Sheepshead Bay,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742329
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,402,1.1,West Queens,Âµg/m3,2014,,2014-01-01T00:00:00.000,799802
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,502,0.7,Stapleton - St. George,Âµg/m3,2014,,2014-01-01T00:00:00.000,799812
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,402,1.6,West Queens,Âµg/m3,2011,,2011-01-01T00:00:00.000,315619
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,502,2.3,Stapleton - St. George,Âµg/m3,2005,,2005-01-01T00:00:00.000,130772
646,Outdoor Air Toxics - Benzene,Annual average concentration,CD,309,1.4,South Crown Heights and Lefferts Gardens (CD9),Âµg/m3,2011,,2011-01-01T00:00:00.000,227600
375,Nitrogen dioxide (NO2),Mean,CD,109,27.6,Morningside Heights and Hamilton Heights (CD9),ppb,Annual Average 2010,,2009-12-01T00:00:00.000,167576
375,Nitrogen dioxide (NO2),Mean,CD,109,29.9,Morningside Heights and Hamilton Heights (CD9),ppb,Winter 2012-13,,2012-12-01T00:00:00.000,165983
375,Nitrogen dioxide (NO2),Mean,CD,111,27.0,East Harlem (CD11),ppb,Annual Average 2010,,2009-12-01T00:00:00.000,167578
375,Nitrogen dioxide (NO2),Mean,UHF42,502,8.7,Stapleton - St. George,ppb,Summer 2022,,2022-06-01T00:00:00.000,825985
375,Nitrogen dioxide (NO2),Mean,UHF34,410,7.3,Rockaways,ppb,Summer 2019,,2019-06-01T00:00:00.000,643523
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,402,44.6,West Queens,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130384
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,502,49.6,Stapleton - St. George,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518783
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,502,50.0,Stapleton - St. George,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628428
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,502,54.3,Stapleton - St. George,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131594
375,Nitrogen dioxide (NO2),Mean,UHF42,502,18.3,Stapleton - St. George,ppb,Annual Average 2011,,2010-12-01T00:00:00.000,176632
386,Ozone (O3),Mean,UHF42,402,30.9,West Queens,ppb,Summer 2014,,2014-06-01T00:00:00.000,222580
386,Ozone (O3),Mean,UHF42,502,31.1,Stapleton - St. George,ppb,Summer 2014,,2014-06-01T00:00:00.000,222640
375,Nitrogen dioxide (NO2),Mean,UHF42,502,11.3,Stapleton - St. George,ppb,Summer 2013,,2013-06-01T00:00:00.000,176086
375,Nitrogen dioxide (NO2),Mean,UHF42,502,12.2,Stapleton - St. George,ppb,Summer 2012,,2012-06-01T00:00:00.000,176044
375,Nitrogen dioxide (NO2),Mean,UHF42,502,18.6,Stapleton - St. George,ppb,Winter 2021-22,,2021-12-01T00:00:00.000,825986
386,Ozone (O3),Mean,CD,309,30.3,South Crown Heights and Lefferts Gardens (CD9),ppb,Summer 2014,,2014-06-01T00:00:00.000,216475
386,Ozone (O3),Mean,CD,211,31.4,Morris Park and Bronxdale (CD11),ppb,Summer 2014,,2014-06-01T00:00:00.000,216415
375,Nitrogen dioxide (NO2),Mean,UHF34,210,16.4,Coney Island - Sheepshead Bay,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,172728
375,Nitrogen dioxide (NO2),Mean,UHF34,210,25.7,Coney Island - Sheepshead Bay,ppb,Winter 2010-11,,2010-12-01T00:00:00.000,171640
375,Nitrogen dioxide (NO2),Mean,UHF34,210,15.2,Coney Island - Sheepshead Bay,ppb,Summer 2009,,2009-06-01T00:00:00.000,172082
386,Ozone (O3),Mean,UHF34,410,40.3,Rockaways,ppb,Summer 2012,,2012-06-01T00:00:00.000,221948
375,Nitrogen dioxide (NO2),Mean,UHF34,201,23.7,Greenpoint,ppb,Winter 2021-22,,2021-12-01T00:00:00.000,825965
643,Annual vehicle miles traveled,Million miles,UHF42,407,49.6,Southwest Queens,per square mile,2005,,2005-01-01T00:00:00.000,151657
643,Annual vehicle miles traveled,Million miles,UHF42,207,60.2,East Flatbush - Flatbush,per square mile,2019,,2019-01-01T00:00:00.000,816873
643,Annual vehicle miles traveled,Million miles,CD,303,69.0,Bedford Stuyvesant (CD3),per square mile,2019,,2019-01-01T00:00:00.000,816761
643,Annual vehicle miles traveled,Million miles,CD,403,84.3,Jackson Heights (CD3),per square mile,2010,,2010-01-01T00:00:00.000,816726
643,Annual vehicle miles traveled,Million miles,CD,403,76.1,Jackson Heights (CD3),per square mile,2019,,2019-01-01T00:00:00.000,816725
643,Annual vehicle miles traveled,Million miles,CD,404,100.0,Elmhurst and Corona (CD4),per square mile,2010,,2010-01-01T00:00:00.000,816724
643,Annual vehicle miles traveled,Million miles,CD,404,80.9,Elmhurst and Corona (CD4),per square mile,2019,,2019-01-01T00:00:00.000,816723
643,Annual vehicle miles traveled,Million miles,CD,317,56.6,East Flatbush (CD17),per square mile,2010,,2010-01-01T00:00:00.000,816734
643,Annual vehicle miles traveled,Million miles,Borough,1,48.9,Bronx,per square mile,2005,,2005-01-01T00:00:00.000,151666
643,Annual vehicle miles traveled,Million miles,UHF42,308,124.5,Greenwich Village - SoHo,per square mile,2010,,2010-01-01T00:00:00.000,816850
365,Fine particles (PM 2.5),Mean,UHF34,102,6.5,Northeast Bronx,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742293
365,Fine particles (PM 2.5),Mean,UHF42,207,12.6,East Flatbush - Flatbush,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,177236
365,Fine particles (PM 2.5),Mean,UHF42,407,11.7,Southwest Queens,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,177257
365,Fine particles (PM 2.5),Mean,UHF42,407,8.1,Southwest Queens,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,178601
365,Fine particles (PM 2.5),Mean,UHF42,307,13.2,Gramercy Park - Murray Hill,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,178591
365,Fine particles (PM 2.5),Mean,UHF42,308,12.9,Greenwich Village - SoHo,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,177794
365,Fine particles (PM 2.5),Mean,CD,304,12.8,Bushwick (CD4),mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,168539
365,Fine particles (PM 2.5),Mean,CD,304,8.8,Bushwick (CD4),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170427
365,Fine particles (PM 2.5),Mean,CD,304,7.7,Bushwick (CD4),mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547681
